user_id,marketing_channel,variant,language_displayed,language_preferred,is_correct_lang,Segment,converted_flag,retained_flag,prob_retention,expected_profit,cost_per_user,ltv_reference,recommended_action,strategy_rationale,max_incentive,expected_profit_no_action,incremental_profit
a100001099,Instagram,personalization,English,English,Yes,High Value,1,1,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100001068,Instagram,personalization,English,English,Yes,High Value,1,1,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100001353,Instagram,personalization,English,English,Yes,High Value,1,1,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100001329,Instagram,personalization,English,English,Yes,High Value,1,1,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100000831,Instagram,personalization,English,English,Yes,High Value,1,0,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100000805,Instagram,personalization,English,English,Yes,High Value,1,0,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100000818,Instagram,personalization,English,English,Yes,High Value,1,1,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100000545,Instagram,personalization,English,English,Yes,High Value,1,1,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100000815,Instagram,personalization,English,English,Yes,High Value,1,1,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100000802,Instagram,personalization,English,English,Yes,High Value,1,0,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100000987,Instagram,personalization,English,English,Yes,High Value,1,1,0.06690182761356533,1.7504761627722172,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06706292655541768,1.6834132362167995
a100000890,Push,control,English,English,Yes,High Value,1,0,0.06464285714285714,1.6508520005635392,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06479851650606884,1.5860534840574703
a100000753,Push,control,English,English,Yes,High Value,1,0,0.06464285714285714,1.6508520005635392,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.06479851650606884,1.5860534840574703
a100000326,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000030,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000043,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000059,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000056,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000329,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000408,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000411,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000040,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000037,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000046,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000500,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000417,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000405,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000354,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000341,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000351,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000338,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000065,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000398,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000360,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000414,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000357,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000332,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000062,House Ads,personalization,English,English,Yes,High Value,1,0,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100000514,House Ads,personalization,English,English,Yes,High Value,1,1,0.05820006259363842,1.566714594797748,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05834020777104272,1.5083743870267055
a100001328,Facebook,personalization,English,English,Yes,High Value,1,1,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100000814,Facebook,personalization,English,English,Yes,High Value,1,1,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100000766,Facebook,personalization,English,English,Yes,High Value,1,0,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100001349,Facebook,personalization,English,English,Yes,High Value,1,0,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100001098,Facebook,personalization,English,English,Yes,High Value,1,0,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100000782,Facebook,personalization,English,English,Yes,High Value,1,1,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100001172,Facebook,personalization,English,English,Yes,High Value,1,0,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100001209,Facebook,personalization,English,English,Yes,High Value,1,1,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100001286,Facebook,personalization,English,English,Yes,High Value,1,1,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100000579,Facebook,personalization,English,English,Yes,High Value,1,0,0.05856669873336539,1.382883827078271,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.05870772676698247,1.3241761003112886
a100000051,House Ads,personalization,English,English,Yes,High Value,1,1,0.050781746031746025,1.239555128987821,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.050904027975946155,1.188651101011875
a100000400,House Ads,personalization,English,English,Yes,High Value,1,0,0.050781746031746025,1.239555128987821,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.050904027975946155,1.188651101011875
a100000343,House Ads,personalization,English,English,Yes,High Value,1,0,0.050781746031746025,1.239555128987821,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.050904027975946155,1.188651101011875
a100000495,House Ads,personalization,English,English,Yes,High Value,1,1,0.050781746031746025,1.239555128987821,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.050904027975946155,1.188651101011875
a100000032,House Ads,personalization,English,English,Yes,High Value,1,1,0.050781746031746025,1.239555128987821,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.050904027975946155,1.188651101011875
a100000321,House Ads,personalization,English,English,Yes,High Value,1,0,0.050781746031746025,1.239555128987821,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.050904027975946155,1.188651101011875
a100000265,House Ads,control,German,German,Yes,High Value,1,0,0.045803030303030304,1.0199859093897556,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.045913323548800365,0.9740725858409552
a100001310,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000873,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000560,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000599,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000569,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000876,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001181,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000572,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000575,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000582,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000810,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000544,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000762,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001338,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000778,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000528,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001334,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000566,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000801,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001340,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001319,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000826,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001292,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001082,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000995,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001076,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001352,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001373,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001218,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001224,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001131,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001187,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001380,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001205,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000627,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100001376,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000591,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000588,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000585,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000602,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000603,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000596,Facebook,personalization,English,English,Yes,High Value,1,0,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000594,Facebook,personalization,English,English,Yes,High Value,1,1,0.04945270109620961,0.9809421502183409,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.049571782713297215,0.9313703675050437
a100000297,House Ads,control,German,German,Yes,High Value,1,0,0.04213131313131313,0.8580573884804654,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.0422327649183033,0.8158246235621621
a100000254,House Ads,control,English,English,Yes,High Value,1,1,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000296,House Ads,control,English,English,Yes,High Value,1,0,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000282,House Ads,control,English,English,Yes,High Value,1,1,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000261,House Ads,control,English,English,Yes,High Value,1,0,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000382,House Ads,control,English,English,Yes,High Value,1,0,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000303,House Ads,control,English,English,Yes,High Value,1,1,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000289,House Ads,control,English,English,Yes,High Value,1,1,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000310,House Ads,control,English,English,Yes,High Value,1,1,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000268,House Ads,control,English,English,Yes,High Value,1,0,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000389,House Ads,control,English,English,Yes,High Value,1,0,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000368,House Ads,control,English,English,Yes,High Value,1,0,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000096,House Ads,control,English,English,Yes,High Value,1,0,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000170,House Ads,control,English,English,Yes,High Value,1,0,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000111,House Ads,control,English,English,Yes,High Value,1,1,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000081,House Ads,control,English,English,Yes,High Value,1,1,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000089,House Ads,control,English,English,Yes,High Value,1,0,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000073,House Ads,control,English,English,Yes,High Value,1,1,0.038281413031413,0.6882707192818125,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.03837359429688747,0.649897124984925
a100000888,Instagram,control,English,English,Yes,High Value,1,0,0.04223544973544972,0.6626499770410024,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.04233715228235682,0.6203128247586456
a100000896,Instagram,control,English,English,Yes,High Value,1,0,0.04223544973544972,0.6626499770410024,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.04233715228235682,0.6203128247586456
a100000738,Instagram,control,English,English,Yes,High Value,1,0,0.04223544973544972,0.6626499770410024,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.04233715228235682,0.6203128247586456
a100001258,Instagram,control,English,English,Yes,High Value,1,1,0.04223544973544972,0.6626499770410024,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.04233715228235682,0.6203128247586456
a100001251,Instagram,control,English,English,Yes,High Value,1,1,0.04223544973544972,0.6626499770410024,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.04233715228235682,0.6203128247586456
a100000881,Instagram,control,English,English,Yes,High Value,1,1,0.04223544973544972,0.6626499770410024,1.2,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.04233715228235682,0.6203128247586456
a100000366,House Ads,control,English,Spanish,No,High Value,1,0,0.03434920634920635,0.5148541999311231,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.034431918899725716,0.4804222810313974
a100000387,House Ads,control,English,Spanish,No,High Value,1,0,0.03434920634920635,0.5148541999311231,1.0,44.10157790927022,Loyalty Campaign,High-value customers - maintain engagement and reduce churn.,15.0,0.034431918899725716,0.4804222810313974
